X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1760340.7558,5913663.1614,411359,1385-c128f170,1385,WAITANGI ROAD,,STOP,-36.90942,174.79985,,BUS
1763272.5942,5915868.1581,411360,1386-f26664a8,1386,NGAHUE DRIVE,,STOP,-36.88905,174.83227,,BUS
1763678.9466,5915488.5343,411361,1388-f877663c,1388,50 LUNN AVENUE,,STOP,-36.8924,174.83691,,BUS
1760437.2594,5913723.4921,411362,1390-dda03462,1390,HOUPARA STREET,,STOP,-36.90886,174.80092,,BUS
1755822.3902,5913432.035,411363,1392-3a927a87,1392,MOUNT ROSKILL SCHOOL CAMPUS,,STOP,-36.91226,174.7492,,BUS
1754270.3219,5914140.6822,411364,1394-4430adae,1394,DENNY AVENUE,,STOP,-36.90613,174.73164,,BUS
1760077.3633,5915057.6746,411365,1396-f73c3747,1396,FERGUSON AVENUE,,STOP,-36.8969,174.7966,,BUS
1759822.6593,5914738.3886,411366,1400-b18cc57e,1400,LOGAN CAMPBELL RETIREMENT VILLAGE,,STOP,-36.89982,174.79381,,BUS
1759127.1688,5912204.3169,411367,1402-1a3bbe6b,1402,DRESS SMART ONEHUNGA,,STOP,-36.92277,174.78654,,BUS
1762404.3274,5920683.8663,411368,1403-65616714,1403,BASTION POINT/TAKAPARAWHA,,STOP,-36.84581,174.8215,,BUS
1756124.7661,5917426.322,411369,1404-e4d1326d,1404,STOP D VALLEY ROAD SHOPS,,STOP,-36.87622,174.75177,11435-3c216b82,BUS
1759084.1411,5912190.6949,411370,1405-b086318a,1405,DRESS SMART ONEHUNGA,,STOP,-36.9229,174.78606,,BUS
1755231.1781,5917562.5359,411371,1406-34010f47,1406,EDEN PARK,,STOP,-36.87514,174.74172,,BUS
1754399.2727,5913585.6475,411372,1407-d15e530f,1407,ROMA ROAD,,STOP,-36.91111,174.7332,,BUS
1765202.8572,5914819.7582,411373,1410-8824ddf4,1410,PANMURE LIBRARY,,STOP,-36.89816,174.85415,,BUS
1757795.5501,5916314.5082,411374,1411-48828367,1411,KOHIA TERRACE SCHOOL,,STOP,-36.88596,174.77074,,BUS
1762886.1799,5919760.1305,411375,1413-366df8b8,1413,RUKUTAI STREET,,STOP,-36.85405,174.8271,,BUS
1762982.5449,5914736.0961,411376,1414-81c607a0,1414,FABER AVENUE,,STOP,-36.8993,174.82926,,BUS
1754159.2508,5913225.9839,411377,1419-78477c59,1419,MAY ROAD/MAY ROAD SCHOOL,,STOP,-36.91439,174.73058,,BUS
1757807.6366,5920813.5697,411378,1420-5a7bc8d2,1420,BRITOMART PLACE,,STOP,-36.84542,174.76994,,BUS
1785165.8454,5926709.6923,411379,1423-cf9e3321,1423,SIXTH AVENUE,,STOP,-36.78734,175.07518,,BUS
1759102.5988,5911558.8391,411380,1428-6f648ff5,1428,GLOUCESTER PARK,,STOP,-36.92859,174.7864,,BUS
1751124.098,5915487.9168,411381,1441-3c2cada5,1441,AVONDALE SHOPS,,STOP,-36.8945,174.69607,,BUS
1757768.3897,5918359.3385,411382,1443-413a8f98,1443,ST PETERS COLLEGE,,STOP,-36.86754,174.77001,,BUS
1748533.1395,5918208.1533,411383,1449-6c1e0e08,1449,41 PATIKI ROAD,,STOP,-36.8704,174.66647,,BUS
1756483.1853,5917328.7302,411384,1450-d95fa745,1450,MOUNT EDEN NORMAL PRIMARY,,STOP,-36.87704,174.75581,,BUS
1751253.1297,5915475.6339,411385,1456-b3388936,1456,STOP D AVONDALE,,STOP,-36.89459,174.69752,11796-451b6a8e,BUS
1749117.8336,5917126.9853,411386,1459-39b441cd,1459,495 ROSEBANK ROAD,,STOP,-36.88005,174.67324,,BUS
1757116.088,5920654.3324,411387,1464-f74f58b5,1464,HOBSON STREET AND GORST,,STOP,-36.84697,174.76222,,BUS
1751095.0073,5913450.8375,411388,1466-4e74cd55,1466,TAYLOR STREET/MATATA STREET,,STOP,-36.91286,174.69615,,BUS
1762580.625,5913809.2757,411389,1469-8a7ab621,1469,PENROSE ROAD/BAILEY ROAD,,STOP,-36.90772,174.82495,,BUS
1765310.2216,5916857.6579,411390,1474-94be995d,1474,STOP B GLEN INNES STATION,,STOP,-36.87978,174.85491,11930-d39a861c,BUS
1765252.3058,5910352.5571,411391,1485-abd912ff,1485,FENCIBLE PLACE,,STOP,-36.9384,174.85568,,BUS
1757571.5451,5913176.6937,411392,1496-51740175,1496,KORMA ROAD,,STOP,-36.91427,174.76888,,BUS
1764889.1153,5916568.3814,411393,1498-0e3da820,1498,MORRIN ROAD/COLIN MAIDEN PARK,,STOP,-36.88246,174.85025,,BUS
1751708.2012,5914203.457,411394,1503-35fe856b,1503,TIVERTON ROAD/BLOCKHOUSE BAY ROAD,,STOP,-36.90598,174.70288,,BUS
1782099.5017,5925601.2978,411395,1504-afdeb187,1504,OSTEND DOMAIN,,STOP,-36.79792,175.0411,,BUS
1767052.4418,5917945.7312,411396,1505-630afcd4,1505,TANIWHA STREET/WEST TAMAKI ROAD,,STOP,-36.86967,174.87421,,BUS
1783030.7158,5925941.0103,411397,1509-9956575d,1509,PLACEMAKERS WAIHEKE,,STOP,-36.79468,175.05145,,BUS
1739563.6979,5918982.5525,411398,1520-c695d5bc,1520,KAY ROAD,,STOP,-36.86479,174.56573,,BUS
1739583.4185,5918988.8874,411399,1521-fc79e8ca,1521,KAY ROAD,,STOP,-36.86473,174.56595,,BUS
1770074.0462,5915864.692,411400,1522-4f49ece6,1522,GLENNANDREW DRIVE,,STOP,-36.88788,174.90856,,BUS
1756797.6795,5919686.8811,411401,1524-2e7e0ebb,1524,YMCA,,STOP,-36.85574,174.75885,,BUS
1744101.9414,5922700.0362,411402,1526-c319f285,1526,MCWHIRTERS FARM LANE,,STOP,-36.83061,174.61592,,BUS
1779847.898,5927112.0234,411403,1528-7367e652,1528,MOA AVENUE,,STOP,-36.78474,175.01552,,BUS
1748393.6615,5927099.8451,411404,1530-0c80e3f9,1530,ISITT ROAD,,STOP,-36.7903,174.66317,,BUS
1748386.7402,5927061.1238,411405,1531-5dcce673,1531,ISITT ROAD,,STOP,-36.79065,174.6631,,BUS
1758117.0895,5912896.8633,411406,1532-cfe5b464,1532,TRAFALGAR STREET/ROYAL OAK INTERMEDIATE,,STOP,-36.9167,174.77506,,BUS
1761014.0277,5915000.0285,411407,1536-37828385,1536,STOP C ELLERSLIE,,STOP,-36.89726,174.80712,10036-288916d9,BUS
1738257.027,5919837.2749,411408,1538-a81966ce,1538,BURNHAM ROAD,,STOP,-36.85728,174.55092,,BUS
1738273.1017,5919893.6092,411409,1539-f60b562d,1539,BURNHAM ROAD,,STOP,-36.85677,174.55109,,BUS
1782601.4843,5925823.6679,411410,1542-c77871f1,1542,STOP B OSTEND,,STOP,-36.79582,175.04667,61046-e967ef22,BUS
1745237.9428,5924449.6891,411411,1544-d9e94559,1544,LUCKENS RD,,STOP,-36.81467,174.62832,,BUS
1750337.5792,5914109.0675,411412,1546-33fd8055,1546,LYNNMALL - THE BRICKWORKS,,STOP,-36.90705,174.68752,,BUS
1743354.2798,5923330.7712,411413,1548-4edf0707,1548,MASSEY LEISURE CENTRE,,STOP,-36.82504,174.60742,,BUS
1744311.996,5922355.7897,411414,1550-f1cca1ce,1550,HELLEUR ROAD,,STOP,-36.83368,174.61834,,BUS
1748697.6548,5927283.2133,411415,1551-5c33d3f6,1551,HUDSON BAY ROAD/BUCKLEY AVENUE,,STOP,-36.7886,174.66654,,BUS
1748497.4693,5914940.4689,411416,1552-2bc66f9f,1552,ARCHIBALD ROAD/KELSTON BOYS' HIGH SCHOOL,,STOP,-36.89985,174.66671,,BUS
1743141.2945,5918569.1246,411417,1554-ceb7a7ce,1554,RANUI STATION ROAD,,STOP,-36.86798,174.60593,,BUS
1743677.2998,5923546.1701,411418,1555-7b0bb1cd,1555,STOP A WESTGATE,,STOP,-36.82305,174.611,61164-9bb8486b,BUS
1738235.7667,5920230.4585,411419,1556-860443f1,1556,NORTHFIELD ROAD,,STOP,-36.85374,174.55061,,BUS
1738332.7118,5920214.4577,411420,1557-2ed6118d,1557,NORTHFIELD ROAD,,STOP,-36.85387,174.5517,,BUS
1740741.9678,5918843.2982,411421,1558-595764e6,1558,SWANSON VILLAGE,,STOP,-36.86587,174.57897,,BUS
1750312.6443,5914160.5593,411422,1559-6e325d8d,1559,LYNNMALL - THE BRICKWORKS,,STOP,-36.90659,174.68723,,BUS
1743406.5641,5919283.7737,411423,1560-204cce2a,1560,CARWEN PLACE,,STOP,-36.8615,174.60877,,BUS
1750998.7093,5915504.5723,411424,1561-ef0d367d,1561,AVONDALE REST HOME & HOSPITAL,,STOP,-36.89437,174.69466,,BUS
1746036.0193,5928330.165,411425,1567-7b835d4d,1567,BILL MOIR RESERVE,,STOP,-36.77958,174.63652,,BUS
1744203.6983,5915282.9612,411426,1568-97f605be,1568,FOREST HILL ROAD/FARWOOD DRIVE,,STOP,-36.89743,174.61847,,BUS
1743144.2859,5918587.94,411427,1569-bed229ee,1569,RANUI KINGDOM HALL,,STOP,-36.86781,174.60596,,BUS
1743600.8048,5917214.1477,411428,1570-000d1a1d,1570,CHADLINGTON AVENUE,,STOP,-36.88012,174.61134,,BUS
1741042.2378,5918883.8262,411429,1571-58fdfa09,1571,SWANSON SCHOOL,,STOP,-36.86546,174.58233,,BUS
1748356.0676,5914601.1247,411430,1572-c83a848e,1572,KELSTON SCHOOL,,STOP,-36.90293,174.66519,,BUS
1743180.8782,5919120.0018,411431,1573-d3ee1bfb,1573,BAHARI DRIVE,,STOP,-36.86301,174.60627,,BUS
1748983.3244,5914793.2433,411432,1574-99c9bc5a,1574,NIKAU STREET/LYNWOOD ROAD,,STOP,-36.9011,174.67219,,BUS
1743487.3077,5919365.6439,411433,1575-fce76d2f,1575,CARWEN PLACE,,STOP,-36.86075,174.60966,,BUS
1749214.9353,5914633.8097,411434,1576-10c528ce,1576,MANUKA PARK,,STOP,-36.9025,174.67482,,BUS
1749350.7283,5914398.3684,411435,1578-ec61d7b3,1578,MIRO STREET,,STOP,-36.9046,174.67639,,BUS
1743254.9546,5916476.4478,411436,1580-d1e829ba,1580,TOLEDO AVENUE,,STOP,-36.88682,174.6076,,BUS
1743041.6502,5916726.4024,411437,1584-553e18e8,1584,SAPPERTON DRIVE,,STOP,-36.8846,174.60516,,BUS
1744072.8807,5923038.9991,411438,1586-da659255,1586,ALLOWAY STREET,,STOP,-36.82756,174.61553,,BUS
1743644.5994,5917167.9084,411439,1587-d3e4f606,1587,CHADLINGTON AVENUE,,STOP,-36.88053,174.61184,,BUS
1744069.6256,5923374.1963,411440,1588-98d54bcf,1588,TIHEMA LANE,,STOP,-36.82454,174.61543,,BUS
1750035.0511,5916510.4589,411441,1589-4c04de22,1589,HONAN PLACE,,STOP,-36.88546,174.68365,,BUS
1743897.5242,5923643.4414,411442,1590-890fe95b,1590,MAKI STREET SOUTH,,STOP,-36.82214,174.61345,,BUS
1744100.7293,5922786.6166,411443,1591-916cb3b8,1591,MCWHIRTERS FARM LANE,,STOP,-36.82983,174.61589,,BUS
1743678.534,5923619.3921,411444,1592-5cb98cf9,1592,STOP C WESTGATE,,STOP,-36.82239,174.611,61164-9bb8486b,BUS
1744032.1254,5923108.492,411445,1593-c93038b9,1593,ALLOWAY STREET,,STOP,-36.82694,174.61506,,BUS
1750941.2015,5915528.8993,411446,1594-bc27539b,1594,AVONDALE REST HOME & HOSPITAL,,STOP,-36.89416,174.69401,,BUS
1744046.0318,5923403.4484,411447,1595-09e7b151,1595,TIHEMA LANE,,STOP,-36.82428,174.61516,,BUS
1743850.0273,5923630.9262,411448,1597-03dc6bd7,1597,MAKI STREET SOUTH,,STOP,-36.82226,174.61292,,BUS
1787137.1846,5926545.6941,411449,1598-e5556627,1598,PIEMELON BAY ROAD,,STOP,-36.78843,175.0973,,BUS
1743668.5733,5923610.6821,411450,1599-7b11ac3b,1599,STOP B WESTGATE,,STOP,-36.82247,174.61089,61164-9bb8486b,BUS
1748636.548,5927310.9121,411451,1600-014e6544,1600,HUDSON BAY ROAD/BUCKLEY AVENUE,,STOP,-36.78836,174.66585,,BUS
1763472.2445,5913965.3106,411452,1601-ca615693,1601,BARRACK ROAD/PENROSE ROAD,,STOP,-36.90616,174.83492,,BUS
1762173.4746,5913211.0633,411453,1602-3cdef141,1602,HOLLOWAY PLACE,,STOP,-36.91318,174.82051,,BUS
1762891.863,5912238.3792,411454,1603-946dc0bc,1603,SOUTHDOWN LANE,,STOP,-36.92182,174.82878,,BUS
1744329.1458,5915637.0644,411455,1604-da407fcc,1604,WALLY NOLA PLACE WALKWAY,,STOP,-36.89422,174.61981,,BUS
1762196.811,5913079.6521,411456,1605-8f6f29ef,1605,645 GREAT SOUTH ROAD,,STOP,-36.91436,174.8208,,BUS
1747155.8096,5921989.7555,411457,1606-58e65194,1606,BRENNAN AVENUE,,STOP,-36.83654,174.65029,,BUS
1746947.4454,5922425.0495,411458,1608-efec29c8,1608,TE ATATU ROAD/WHARF ROAD,,STOP,-36.83265,174.64787,,BUS
1747716.368,5921650.4536,411459,1610-05dd49d0,1610,HARBOUR VIEW ROAD,,STOP,-36.83951,174.65664,,BUS
1742482.5734,5919220.4996,411460,1611-48a1ca74,1611,ELVIRA WALK,,STOP,-36.86221,174.59842,,BUS
1745175.1478,5919770.9386,411461,1612-3bd2c2c8,1612,PAK'NSAVE LINCOLN ROAD,,STOP,-36.85684,174.62851,,BUS
1748351.051,5914569.0285,411462,1613-36cfbbeb,1613,KELSTON SCHOOL,,STOP,-36.90322,174.66514,,BUS
1746832.2897,5922886.4754,411463,1614-10d0d67d,1614,TAWA ROAD,,STOP,-36.82851,174.64649,,BUS
1746175.0265,5910762.4766,411464,1616-b021fd86,1616,MANUKA ROAD,,STOP,-36.93786,174.64146,,BUS
1742905.6336,5918606.3777,411465,1617-3a7a204f,1617,RANUI STATION,,STOP,-36.86768,174.60328,,BUS
1757647.0936,5912349.5651,411466,1618-bd895460,1618,ARTHUR STREET,,STOP,-36.92171,174.7699,,BUS
1751323.2904,5912008.4651,411467,1619-1f8a6aaa,1619,ENDEAVOUR STREET,,STOP,-36.92582,174.699,,BUS
1747705.3165,5922093.4423,411468,1622-0084c583,1622,HOSPICE WEST AUCKLAND,,STOP,-36.83552,174.65643,,BUS
1737683.1232,5920743.221,411469,1626-9c0bc3b9,1626,TOWNSHIP PARK,,STOP,-36.8492,174.54432,,BUS
1745721.6321,5917104.8341,411470,1627-4cef46b8,1627,HENDERSON SCHOOL,,STOP,-36.88078,174.63515,,BUS
1742981.977,5918586.2297,411471,1628-edb185b5,1628,RANUI STATION,,STOP,-36.86785,174.60414,,BUS
1743588.7813,5917927.9195,411472,1629-678231e2,1629,89 SUMMERLAND DRIVE,,STOP,-36.87369,174.61107,,BUS
1745362.0296,5915052.377,411473,1630-ba3b00c3,1630,SUNNYVALE STATION,,STOP,-36.89933,174.63151,,BUS
1750555.1569,5911702.4954,411474,1631-4dae07d3,1631,CRAIGAVON PARK,,STOP,-36.9287,174.69044,,BUS
1745378.3726,5915122.0127,411475,1632-680e98b4,1632,SUNNYVALE STATION,,STOP,-36.8987,174.63168,,BUS
1750944.1758,5911683.3807,411476,1633-5ee6da5a,1633,CONNELL STREET,,STOP,-36.92881,174.69481,,BUS
1748698.9678,5910922.8377,411477,1635-0ff6f108,1635,AVONLEIGH ROAD CORNER,,STOP,-36.93602,174.66976,,BUS
1744028.2761,5927318.9046,411478,1636-a156b1ca,1636,DALE ROAD,,STOP,-36.789,174.61422,,BUS
1749664.2673,5916058.6494,411479,1637-e2cc5418,1637,MAIRE STREET,,STOP,-36.88959,174.67958,,BUS
1750058.1559,5916253.6893,411480,1639-2b968351,1639,ROSEBANK SHOPS,,STOP,-36.88777,174.68396,,BUS
1751343.876,5912913.7009,411481,1641-5070a078,1641,153 TAYLOR STREET,,STOP,-36.91766,174.69905,,BUS
1749817.3429,5913465.6961,411482,1642-be7e85ca,1642,WEST EDGE,,STOP,-36.91293,174.68181,,BUS
1749837.519,5913548.575,411483,1643-2b14cc0d,1643,WEST EDGE,,STOP,-36.91218,174.68202,,BUS
1747717.7178,5926568.9007,411484,1644-c6a1f7e3,1644,HOBSONVILLE POINT SECONDARY,,STOP,-36.79519,174.6557,,BUS
1747750.7842,5926829.1214,411485,1645-70821a4b,1645,SQUADRON DRIVE/BUCKLEY AVENUE,,STOP,-36.79284,174.65602,,BUS
1747746.0155,5926811.4479,411486,1646-e497525d,1646,SQUADRON DRIVE/BUCKLEY AVENUE,,STOP,-36.793,174.65597,,BUS
1747785.6631,5926575.4924,411487,1647-bba0c1b4,1647,HOBSONVILLE POINT SECONDARY,,STOP,-36.79512,174.65646,,BUS
1748788.0806,5911890.1253,411488,1648-9188acb2,1648,STOTTHOLM ROAD,,STOP,-36.92729,174.67057,,BUS
1748584.2434,5911494.1698,411489,1649-2d43752c,1649,DOLBEAR STREET,,STOP,-36.93089,174.66836,,BUS
1748555.3707,5911422.5387,411490,1650-5e225898,1650,DOLBEAR STREET,,STOP,-36.93154,174.66805,,BUS
1748813.2381,5911952.9426,411491,1651-3c895b90,1651,STOTTHOLM ROAD,,STOP,-36.92672,174.67084,,BUS
1749920.5418,5914567.0121,411492,1652-f788a7fc,1652,RIVERBANK ROAD,,STOP,-36.90299,174.68275,,BUS
1745384.019,5917172.7581,411493,1653-b8232a91,1653,STOP C HENDERSON STATION,,STOP,-36.88022,174.63135,21222-6cfbb206,BUS
1751953.2383,5914848.3162,411494,1654-278a6a65,1654,BOLLARD AVENUE/METHUEN ROAD,,STOP,-36.90013,174.7055,,BUS
1746373.8809,5925077.2497,411495,1655-809d3809,1655,CLEARWATER COVE,,STOP,-36.80884,174.64093,,BUS
1750935.111,5911674.6634,411496,1656-fd789647,1656,CONNELL STREET,,STOP,-36.92889,174.69471,,BUS
1746018.9543,5915521.647,411497,1657-56c7b8ae,1657,WATTLE ROAD,,STOP,-36.895,174.63879,,BUS
1750529.2873,5911700.7345,411498,1658-76c48bb8,1658,CRAIGAVON PARK,,STOP,-36.92872,174.69015,,BUS
1745681.2256,5915370.9641,411499,1659-69c424c4,1659,SUNNYSIDE ROAD,,STOP,-36.89641,174.63503,,BUS
1749496.062,5915820.7842,411500,1660-e6d95a31,1660,36 MAPLE STREET,,STOP,-36.89176,174.67774,,BUS
1745074.0821,5914631.1473,411501,1661-d2bb5f0b,1661,STYCA PLACE WALKWAY,,STOP,-36.90317,174.62836,,BUS
1749525.9703,5915646.0212,411502,1662-f44575e3,1662,CORONET PLACE,,STOP,-36.89333,174.67811,,BUS
1744976.6648,5913727.2423,411503,1663-a73badd6,1663,NICOLAS AVENUE,,STOP,-36.91133,174.62744,,BUS
1748216.9759,5926845.4511,411504,1664-050073b5,1664,HOBSONVILLE POINT PRIMARY SCHOOL,,STOP,-36.79262,174.66124,,BUS
1748192.794,5926789.2733,411505,1665-8b2e6296,1665,HOBSONVILLE POINT PRIMARY SCHOOL,,STOP,-36.79313,174.66098,,BUS
1745460.5616,5922698.0376,411506,1666-73ee8230,1666,MOIRE PARK,,STOP,-36.83042,174.63115,,BUS
1745432.9234,5913362.0993,411507,1667-e9d811a2,1667,SUNVUE PARK,,STOP,-36.91455,174.63263,,BUS
1745116.2639,5922858.163,411508,1668-97935e70,1668,PETREL PLACE WALKWAY,,STOP,-36.82903,174.62726,,BUS
1743630.2086,5922446.1017,411509,1669-4bf968cf,1669,YULE PLACE,,STOP,-36.83297,174.61068,,BUS
1744833.1154,5922995.04,411510,1670-7443faaf,1670,MOIRE ROAD,,STOP,-36.82784,174.62406,,BUS
1747521.6978,5921535.0821,411511,1671-f9a0efcd,1671,JACK PRINGLE PARK,,STOP,-36.84058,174.65448,,BUS
1746376.4971,5925021.7172,411512,1672-5cf8837d,1672,CLEARWATER COVE,,STOP,-36.80934,174.64097,,BUS
1743245.4133,5916492.145,411513,1673-2c111377,1673,TOLEDO AVENUE,,STOP,-36.88668,174.60749,,BUS
1746019.1449,5915532.7414,411514,1674-793eaa94,1674,WATTLE ROAD,,STOP,-36.8949,174.63879,,BUS
1743030.7362,5916766.5369,411515,1675-09c2d2d7,1675,SAPPERTON DRIVE,,STOP,-36.88424,174.60503,,BUS
1745699.2751,5915383.972,411516,1676-f3aca142,1676,SUNNYSIDE ROAD,,STOP,-36.89629,174.63523,,BUS
1742961.9612,5916970.7769,411517,1677-fad673e8,1677,RISSINGTON AVENUE,,STOP,-36.88241,174.60422,,BUS
1745052.6615,5914577.1345,411518,1678-8d4a0717,1678,STYCA PLACE WALKWAY,,STOP,-36.90366,174.62813,,BUS
1742393.8611,5917276.6083,411519,1679-545cf96e,1679,BABICH ROAD SOUTH,,STOP,-36.87974,174.59779,,BUS
1744985.6484,5913783.687,411520,1680-d921a1a2,1680,NICOLAS AVENUE,,STOP,-36.91082,174.62753,,BUS
1737728.3819,5920398.4794,411521,1681-986623a0,1681,11 MCENTEE ROAD,,STOP,-36.8523,174.54489,,BUS
1737714.5654,5920426.4456,411522,1682-c3407113,1682,2 MCENTEE ROAD,,STOP,-36.85205,174.54473,,BUS
1742642.7958,5917129.2804,411523,1683-5e1287ca,1683,MURRAY BECROFT AVENUE,,STOP,-36.88103,174.60061,,BUS
1745559.3948,5913514.1912,411524,1684-1e1e9a9b,1684,SEAKENS WAY,,STOP,-36.91316,174.63402,,BUS
1749348.4181,5914520.486,411525,1685-54fae330,1685,KUAKA PLACE,,STOP,-36.9035,174.67634,,BUS
1748958.823,5914819.1978,411526,1687-d3606b97,1687,NIKAU STREET/LYNWOOD ROAD,,STOP,-36.90087,174.67191,,BUS
1743679.6944,5922365.366,411527,1688-21c61d4f,1688,YULE PLACE,,STOP,-36.83369,174.61125,,BUS
1748509.8856,5914936.9227,411528,1689-fac5364b,1689,ARCHIBALD ROAD/KELSTON BOYS' HIGH SCHOOL,,STOP,-36.89988,174.66685,,BUS
1743304.1224,5922682.418,411529,1690-acf68a6f,1690,ROYAL ROAD/DON BUCK ROAD ROUNDABOUT,,STOP,-36.83089,174.60698,,BUS
1744034.0069,5915104.9478,411530,1691-86e278cf,1691,PARRS CROSS ROAD,,STOP,-36.89906,174.6166,,BUS
1742937.1187,5916977.853,411531,1692-dbe38d38,1692,RISSINGTON AVENUE,,STOP,-36.88235,174.60394,,BUS
1747334.0941,5915698.7159,411532,1693-603894c4,1693,PHELPS PLACE,,STOP,-36.8932,174.65351,,BUS
1742611.4348,5917119.8186,411533,1694-3ff4848f,1694,MURRAY BECROFT AVENUE,,STOP,-36.88112,174.60026,,BUS
1742417.7575,5917212.9529,411534,1696-c7348db5,1696,BABICH ROAD SOUTH,,STOP,-36.88031,174.59807,,BUS
1745491.5955,5924516.3884,411535,1697-ea3ba722,1697,151D HOBSONVILLE ROAD,,STOP,-36.81403,174.63115,,BUS
1746986.152,5921411.1686,411536,1698-7dd33a25,1698,RAMLEA PARK,,STOP,-36.84178,174.6485,,BUS
1744305.9834,5915585.299,411537,1699-794266c0,1699,7 FOREST HILL ROAD,,STOP,-36.89469,174.61956,,BUS
1756187.5445,5913031.3374,411538,1700-1f7b7a08,1700,70 MELROSE ROAD,,STOP,-36.91581,174.75338,,BUS
1762804.1077,5913797.2274,411539,1701-b4f90186,1701,PANORAMA ROAD,,STOP,-36.90779,174.82746,,BUS
1754581.9156,5913827.598,411540,1702-d723766c,1702,STODDARD ROAD SHOPPING CENTRE,,STOP,-36.9089,174.7352,,BUS
1754481.611,5919101.0689,411541,1704-5d92960c,1704,SURREY CRESCENT,,STOP,-36.8614,174.733,,BUS
1761271.0926,5917697.6791,411542,1708-d42671b8,1708,BENSON ROAD SHOPS,,STOP,-36.87291,174.80943,,BUS
1760489.9453,5916042.1116,411543,1718-a2a54a95,1718,MERCY ASCOT HOSPITAL,,STOP,-36.88796,174.80102,,BUS
1752846.0804,5913198.6608,411544,1720-1ff07ddb,1720,LANSEER PLACE,,STOP,-36.91485,174.71585,,BUS
1751919.6318,5912968.9017,411545,1722-3880d3a0,1722,BLOCKHOUSE BAY BEACH RESERVE,,STOP,-36.91707,174.7055,,BUS
1752177.8167,5914149.5579,411546,1724-db503a13,1724,WHITNEY STREET/TIVERTON ROAD,,STOP,-36.90639,174.70816,,BUS
1752190.6711,5913623.2777,411547,1726-b03695cd,1726,MULGAN STREET,,STOP,-36.91113,174.70841,,BUS
1757654.0757,5912341.6666,411548,1727-fb39098f,1727,ARTHUR STREET,,STOP,-36.92178,174.76998,,BUS
1757685.3781,5920184.3386,411549,1729-de67e7b2,1729,ALFRED STREET,,STOP,-36.85111,174.7687,,BUS
1751986.8529,5915232.8181,411550,1730-72adffb0,1730,WAITATI PLACE,,STOP,-36.89666,174.7058,,BUS
1772270.4204,5914126.6974,411551,1731-7f25340b,1731,GIBRALTAR STREET,,STOP,-36.90314,174.93359,,BUS
1750408.393,5915340.7989,411552,1732-f01a209d,1732,AVONDALE RACECOURSE,,STOP,-36.89594,174.68807,,BUS
1763607.6042,5910489.8605,411553,1737-4779f790,1737,HOKONUI ROAD,,STOP,-36.93745,174.83719,,BUS
1761049.5951,5914948.3008,411554,1745-ddfe3bb8,1745,STOP D ELLERSLIE,,STOP,-36.89772,174.80753,10036-288916d9,BUS
1753176.4192,5912293.7577,411555,1748-bb932c38,1748,MURRAY HALBERG RETIREMENT VILLAGE,,STOP,-36.92295,174.71974,,BUS
1753134.5836,5912246.79,411556,1749-2b44215f,1749,MURRAY HALBERG RETIREMENT VILLAGE,,STOP,-36.92338,174.71928,,BUS
1764840.456,5914794.6073,411557,1759-1cb249c7,1759,STOP B PANMURE STATION,,STOP,-36.89845,174.85009,31863-971ad0f2,BUS
1764756.9747,5914810.6545,411558,1760-317dbc99,1760,STOP A PANMURE STATION,,STOP,-36.89832,174.84915,31863-971ad0f2,BUS
1764741.4299,5914836.4833,411559,1761-6b5487b4,1761,STOP C PANMURE STATION,,STOP,-36.89809,174.84897,31863-971ad0f2,BUS
1758099.1073,5912888.3192,411560,1763-1a700e89,1763,ROYAL OAK INTERMEDIATE SCHOOL,,STOP,-36.91678,174.77486,,BUS
1760444.1239,5916165.0611,411561,1765-11cb0733,1765,MERCY ASCOT HOSPITAL,,STOP,-36.88686,174.80048,,BUS
1752849.3519,5913231.8964,411562,1767-a79400e6,1767,LANSEER PLACE,,STOP,-36.91455,174.71588,,BUS
1751946.2378,5912961.7669,411563,1769-52f631a6,1769,BLOCKHOUSE BAY BEACH RESERVE,,STOP,-36.91713,174.7058,,BUS
1763282.8813,5909449.4859,411564,1771-118407aa,1771,STOP D OTAHUHU STATION,,STOP,-36.94688,174.83377,61139-1ae9234a,BUS
1763288.1113,5909397.2203,411565,1773-786db5ce,1773,STOP C OTAHUHU STATION,,STOP,-36.94735,174.83384,61139-1ae9234a,BUS
1763266.5808,5909481.9864,411566,1775-79982353,1775,STOP A OTAHUHU STATION,,STOP,-36.94659,174.83358,61139-1ae9234a,BUS
1763271.7256,5909425.2829,411567,1777-3e02a2cf,1777,STOP B OTAHUHU STATION,,STOP,-36.9471,174.83365,61139-1ae9234a,BUS
1749912.0624,5914591.5772,411568,1783-09598864,1783,RIVERBANK ROAD,,STOP,-36.90277,174.68265,,BUS
1752168.2713,5914114.2149,411569,1785-8811cd37,1785,WHITNEY STREET/TIVERTON ROAD,,STOP,-36.90671,174.70806,,BUS
1752180.6162,5913658.9717,411570,1787-d6214b4c,1787,MARGATE ROAD,,STOP,-36.91081,174.70829,,BUS
1751945.4158,5914809.6128,411571,1789-0550bd7b,1789,BOLLARD AVENUE/METHUEN ROAD,,STOP,-36.90048,174.70542,,BUS
